IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point;Region Pos
41955;Adam;Methven;GBR;966;4312;4;1078.0;
20410;Miikka;Ketonen;FIN;967;4310;4;1077.5;
40841;Hannes;Holmback;FIN;968;4306;4;1076.5;
40215;Oskari;Niemi;FIN;969;4305;4;1076.3;
21856;Stefan Frands;Petersen;DEN;970;4303;4;1075.8;
44927;Ville;Rehn;FIN;971;4296;4;1074.0;
18693;Nelson;Baroca;POR;971;4296;5;859.2;
42380;Dumitru;Rusnac;MDA;973;4293;5;858.6;
41964;Jonathan;Uller;SWE;974;4288;4;1072.0;
12301;Kin Kwan;Kwok;HKG;975;4286;5;857.2;
32139;Enrico;Mannocci;ITA;976;4284;4;1071.0;
42422;Filip;Adamek;CZE;977;4283;4;1070.8;
37456;Karlis;Neimanis;LAT;978;4280;4;1070.0;
36694;Flademir;Groos;BRA;978;4280;4;1070.0;
25916;Julian;Bleiker;SUI;978;4280;4;1070.0;
42385;Gilnei;Kraftzuk;BRA;981;4274;5;854.8;
36844;Roman;Egli;SUI;982;4272;4;1068.0;
42207;Filip;Bukovac;SVK;983;4269;4;1067.3;
45085;Giacomo;Guarda;ITA;984;4263;5;852.6;
21130;Sing Wai;Li;HKG;985;4261;5;852.2;
41085;Dias;Junior;BRA;985;4261;5;852.2;
36951;Tobias;Kristensen;NOR;987;4260;4;1065.0;
24930;Benjamin;Leduc;FRA;988;4254;4;1063.5;
33064;Ladislav;Semrad;CZE;989;4251;4;1062.8;
25870;Maxime;Wyrsch;SUI;990;4246;4;1061.5;
40431;John Kasper;Svergja;NOR;991;4241;4;1060.3;
33570;Austris;Kalnins;LAT;992;4237;4;1059.3;
20417;Kimmo;Mieskoski;FIN;993;4228;4;1057.0;
11953;Damian;Konotopetz;CAN;994;4227;4;1056.8;
33996;Simon;Hamel;SUI;995;4225;4;1056.3;
45980;Anatoly;Zelenin;GER;996;4219;4;1054.8;
40520;Toby;Cooper;AUS;997;4213;5;842.6;
44604;Andris;Svilans;LAT;998;4203;4;1050.8;
8398;Yau Chung;Chiu;HKG;999;4201;5;840.2;
14775;Janis;Peilans;LAT;1000;4190;4;1047.5;
11567;Marek;Karm;EST;1001;4182;4;1045.5;
10457;Steffen;Hartmann;GER;1002;4178;5;835.6;
32188;Rodrigo;Oliveira;BRA;1003;4174;5;834.8;
18085;Oliver;Williams;GBR;1003;4174;4;1043.5;
19832;Tamas;Tolgyesi;HUN;1005;4173;4;1043.3;
44053;Filip;Moller;SWE;1006;4169;4;1042.3;
41796;Mikael;Linden;FIN;1006;4169;4;1042.3;
41339;Nico;Kerkola;FIN;1008;4166;4;1041.5;
17053;Wing Chung;Tam;HKG;1009;4164;5;832.8;
43192;Joel;Hallberg;SWE;1010;4158;4;1039.5;
36249;Miska;Kuusikko;FIN;1011;4151;4;1037.8;
18531;Quentin;De Neyer;BEL;1012;4144;4;1036.0;
19796;Tatu;Leirimaa;FIN;1012;4144;4;1036.0;
40158;Andrew;McLaren;CAN;1014;4121;4;1030.3;
37054;Ryo;Asama;JPN;1014;4121;4;1030.3;
37737;Zdravko;Kolev;BUL;1016;4117;4;1029.3;
25311;Tihomir;Despetovic;CRO;1017;4100;4;1025.0;
34165;Dovydas;Kausakys;LTU;1018;4096;4;1024.0;
12548;Sava;Lazic;SRB;1019;4095;4;1023.8;
44601;Malte;Borrmann;GER;1020;4069;4;1017.3;
9574;Michele;Franco;ITA;1020;4069;4;1017.3;
17158;Chris;Terkelsen;DEN;1022;4061;4;1015.3;
18316;Katsuya;Yuki;JPN;1023;4059;4;1014.8;
22577;Erik;Bjorklund;SWE;1023;4059;4;1014.8;
8356;Pavel;Cerescu;MDA;1025;4058;5;811.6;
38067;Hong Ching;Fung;HKG;1026;4055;5;811.0;
8730;Fabio;Daves;ITA;1027;4051;4;1012.8;
36800;Alberto;Bazan;ITA;1028;4049;4;1012.3;
29493;Yi;You;HKG;1029;4046;5;809.2;
43704;Rudi;Paul;GBR;1030;4044;4;1011.0;
18278;Gerald;Yip;HKG;1031;4037;5;807.4;
16172;Kostiantyn;Shchukin;UKR;1032;4036;4;1009.0;
27821;Rokas;Koveckis;LTU;1033;4032;4;1008.0;
28407;Gioele;Maddalena;SUI;1034;4031;4;1007.8;
41746;Teemu;Kerkola;FIN;1035;4025;4;1006.3;
14127;Simen;Eid Nielsen;NOR;1036;4020;4;1005.0;
17494;Ali;Ucar;TUR;1037;4017;4;1004.3;
42793;Riley;Croxford;NZL;1038;4016;4;1004.0;
25111;Joni;Solonen;FIN;1039;4013;4;1003.3;
9576;Paulo;Franco;POR;1040;4010;4;1002.5;
44342;Alec;Le Helloco;CAN;1040;4010;4;1002.5;
9715;Karol;Galicz;POL;1042;4003;4;1000.8;
27308;George Emilian;Minoiu;ROU;1043;4000;4;1000.0;
19495;Patrik;Vaisanen;FIN;1044;3997;4;999.3;
22038;Grey;Grierson;GBR;1045;3996;4;999.0;
41765;Eppu;Honkanen;FIN;1046;3994;4;998.5;
37736;Stefan;Dimitrov;BUL;1047;3991;4;997.8;
23272;Thomas;Laraia;USA;1048;3989;4;997.3;
40528;Dominic;Green;GBR;1049;3988;4;997.0;
38533;Kousuke;Tachibana;JPN;1050;3986;4;996.5;
25742;Olav Milian;Gran;GER;1051;3983;4;995.8;
22437;Riley;de Jong;AUS;1052;3972;4;993.0;
33152;Shuto;Maenaka;JPN;1053;3970;4;992.5;
34720;Kai Yui Hubert;Yam;HKG;1054;3969;5;793.8;
28150;Ville;Vierimaa;FIN;1055;3963;4;990.8;
8588;Matthew;Crane;AUS;1055;3963;4;990.8;
28288;Sandro;Anderes;SUI;1057;3961;4;990.3;
44580;Marius;Staff;NOR;1058;3960;5;792.0;
13805;Alexander;Moore;GBR;1059;3956;5;791.2;
11896;Shigeyuki;Koizumi;JPN;1060;3949;4;987.3;
43186;Paulo;Santos;POR;1061;3946;4;986.5;
13734;Peter;Mizur;SVK;1061;3946;4;986.5;
19468;Denys;Koval;UKR;1063;3940;4;985.0;
36950;Ole Jorgen;Bogen Arenth;NOR;1064;3939;4;984.8;
13368;Viktors;Mateics;LAT;1065;3932;4;983.0;
26609;Njaal;Ellegaard Melby;NOR;1066;3928;4;982.0;
16019;Ben;Schulz;AUS;1067;3920;4;980.0;
34786;Hanlin;Wang;CHN;1068;3913;5;782.6;
7929;Tom;Bray;GBR;1069;3911;4;977.8;
23981;Robert;Finch;GBR;1070;3903;4;975.8;
46005;Oskar;Forsberg;SWE;1071;3902;4;975.5;
16215;Chit Hei;Shiu;HKG;1072;3900;5;780.0;
20024;Cristian;Greci;ITA;1073;3898;4;974.5;
28571;Corentin;Tonneau;BEL;1074;3880;4;970.0;
27562;Luke;Parker;GBR;1075;3870;4;967.5;
28098;Yuki;Nitami;JPN;1076;3867;4;966.8;
36699;Takuya;Tanabe;JPN;1077;3866;4;966.5;
25054;Reiji;Matsuo;JPN;1078;3856;4;964.0;
31954;Jonathan;Palinski;BRA;1079;3844;4;961.0;
37812;Lars;Solli;NOR;1080;3843;4;960.8;
42836;Tomoki;Yomatsu;JPN;1081;3842;4;960.5;
47141;Ivaylo;Dragoev;BUL;1082;3841;4;960.3;
42198;Tomas;Kasza;SVK;1082;3841;4;960.3;
34556;Dougal;Shepherd;NZL;1084;3838;4;959.5;
24495;Ludvig;Roednes;NOR;1085;3831;4;957.8;
33194;Masaki;Hashimoto;JPN;1086;3829;4;957.3;
21724;Ismail;Kilinc;TUR;1087;3828;4;957.0;
15664;Alvise;Rumor;ITA;1088;3823;4;955.8;
40848;Veeti;Nissinen;FIN;1089;3822;4;955.5;
32496;Bjorn Anders;Flagen;NOR;1089;3822;4;955.5;
45043;Guglielmo;Gualdana;ITA;1091;3815;4;953.8;
33053;So;Tanaka;JPN;1092;3796;4;949.0;
9310;Ironir Alberto;Ev;BRA;1093;3787;4;946.8;
42204;Dinis;Lopes;POR;1094;3782;4;945.5;
29846;Shoichi;Takamizawa;JPN;1095;3780;4;945.0;
13390;Toshiyuki;Matsuzawa;JPN;1096;3767;4;941.8;
8573;Radu;Milea;ROU;1097;3764;4;941.0;
22994;Ross;White;GBR;1098;3762;5;752.4;
36427;James;Rogers;GBR;1099;3759;4;939.8;
9486;Jorgen;Fiskum;NOR;1100;3758;4;939.5;
19046;Tomas;Kubelka;CZE;1101;3757;3;1252.3;
13214;Chi Kin;Man;HKG;1102;3747;5;749.4;
21603;Manuel;Pereira Lopes;POR;1103;3733;5;746.6;
20481;Sami;Manty;FIN;1104;3726;4;931.5;
34391;Santiago;Isaza Hurtado;COL;1105;3714;4;928.5;
8416;Kwok Wai;Choy;HKG;1106;3709;5;741.8;
33189;Takumi;Kitami;JPN;1106;3709;4;927.3;
36625;Grattepanche;Florent;FRA;1108;3702;4;925.5;
40866;Gregoire;Bena;SUI;1109;3685;4;921.3;
46475;Marek;Klein;GER;1110;3682;4;920.5;
22325;Luca;Rosato;ITA;1111;3680;4;920.0;
35243;Craig;Lucas;GBR;1112;3663;5;732.6;
36340;Andreas;Uller;SWE;1113;3646;3;1215.3;
42054;Hayato;Kaneko;JPN;1114;3640;4;910.0;
44121;Simon;Gregersen;DEN;1115;3632;4;908.0;
14803;Topi;Penttinen;FIN;1116;3618;3;1206.0;
8581;Vincent;Coupat;FRA;1116;3618;3;1206.0;
40600;Luciano;de Souza Oliveira;BRA;1118;3607;4;901.8;
24064;Pierre;Martinez;FRA;1119;3604;3;1201.3;
42206;Rodrigo;Lima;POR;1120;3601;4;900.3;
32909;Ionut Alin;Zinca;ROU;1121;3585;3;1195.0;
33924;Guilhem;Haberkorn;FRA;1122;3584;3;1194.7;
31414;Alessio;Dalfollo;ITA;1123;3582;4;895.5;
28512;Kacper;Kuca;POL;1124;3577;3;1192.3;
45143;Hugo;Mattsson;SWE;1125;3568;3;1189.3;
44861;Souta;Takizawa;JPN;1126;3564;4;891.0;
12082;Osvald;Kozak;CZE;1127;3562;3;1187.3;
18786;Viktor;Runnby;SWE;1128;3557;3;1185.7;
34925;Ryan;Elliot;GBR;1128;3557;4;889.3;
19666;Ari-Pekka;Joensuu;FIN;1130;3553;3;1184.3;
33452;Liam;Cotter;IRL;1131;3548;4;887.0;
14864;Pontus;Petersson;SWE;1132;3544;3;1181.3;
42280;Hannes;Mogensen;SWE;1133;3543;3;1181.0;
10403;Rasmus Thrane;Hansen;DEN;1134;3540;3;1180.0;
13978;Philipp;Mueller;GER;1135;3537;3;1179.0;
12043;Tuomas;Kotro;FIN;1136;3530;3;1176.7;
15180;David;Prochazka;CZE;1137;3528;3;1176.0;
40867;Pierre;Bena;SUI;1138;3525;4;881.3;
29253;Daniel Antonio;Pereira;HKG;1139;3522;5;704.4;
10299;Filip;Hadac;CZE;1140;3519;3;1173.0;
15836;Erik;Ivarsson Sandberg;SWE;1141;3517;3;1172.3;
20662;Ricardo;Esteves Ferreira;POR;1141;3517;3;1172.3;
12388;Jani;Lakanen;FIN;1143;3515;3;1171.7;
24470;Rasmus;Svantesson;SWE;1144;3508;3;1169.3;
36682;Jack;Smith;GBR;1144;3508;4;877.0;
12498;Himmy;Lau;HKG;1144;3508;5;701.6;
46166;Leonardo;Dill;BRA;1147;3505;5;701.0;
37494;Chung Yin;To;HKG;1148;3504;5;700.8;
12877;Oskari;Liukkonen;FIN;1149;3502;3;1167.3;
24151;Sixten;Hillerhag;SWE;1150;3500;3;1166.7;
27235;Joseph;Goodwin;GBR;1151;3498;4;874.5;
21193;Nicola;Mueller;SUI;1151;3498;3;1166.0;
11789;Serhii;Kiziiov;UKR;1153;3493;4;873.3;
42343;Martin Vehus;Skjerve;NOR;1154;3492;3;1164.0;
11078;Slobodan;Ivkovic;SRB;1155;3485;4;871.3;
15901;Philipp;Sauter;SUI;1156;3484;3;1161.3;
15405;Matthias;Reiner;AUT;1156;3484;3;1161.3;
48339;Leonardo Lopes;Ramalho;POR;1158;3478;4;869.5;
37334;Antton;Sankelo;FIN;1159;3468;3;1156.0;
16040;Eskil;Schoening;DEN;1160;3460;3;1153.3;
34590;Santiago;Rodas Arias;COL;1161;3456;5;691.2;
43990;Oeistein Fagerli;Naess;NOR;1162;3454;4;863.5;
12668;AnttiPekka;Leskinen;FIN;1162;3454;3;1151.3;
33899;Romain;Discher;FRA;1164;3440;3;1146.7;
12029;Roope;Koskinen;FIN;1165;3438;3;1146.0;
23331;Cyril;Bucher;SUI;1166;3432;3;1144.0;
46176;Rasmus;Pettersson;SWE;1167;3430;3;1143.3;
13767;Stanislav;Mokry;CZE;1168;3429;3;1143.0;
37686;Tamas;Neda;HUN;1169;3426;3;1142.0;
29903;Ainars;Drozds;LAT;1170;3424;3;1141.3;
21504;Daniel;Stenlund;FIN;1171;3423;3;1141.0;
34144;Stanislaw;Kurzyp;POL;1172;3421;3;1140.3;
8527;James;Connell;CAN;1173;3420;4;855.0;
22431;Magne;Haga;NOR;1174;3414;3;1138.0;
13382;Matjaz;Stanfel;CRO;1175;3413;3;1137.7;
8395;Ho Ching;Chiu;HKG;1176;3412;5;682.4;
14256;Josef;Nordlund;SWE;1177;3411;3;1137.0;
37269;Mathias;Barros Vallet;FRA;1177;3411;3;1137.0;
14656;Jamie;Parkinson;GBR;1179;3410;3;1136.7;
27955;Alexandre;Mota;BRA;1180;3408;4;852.0;
10525;Joakim;Hederskog;SWE;1181;3406;3;1135.3;
17982;Jonas;Falck Weber;DEN;1182;3403;3;1134.3;
16895;Tobias Karlsmose;Svarer;DEN;1183;3400;3;1133.3;
21174;Anton;Tynong;SWE;1183;3400;3;1133.3;
15207;Christoph;Prunsche;GER;1185;3395;3;1131.7;
28221;Davi;Viana Medeiros;BRA;1186;3394;4;848.5;
11347;Sami Petteri;Juopperi;FIN;1186;3394;3;1131.3;
9343;Francis;Falardeau;CAN;1188;3387;4;846.8;
22475;Leon;Kollenbach;GER;1189;3386;4;846.5;
37270;Guilhem;Verove;FRA;1189;3386;3;1128.7;
44736;Orbay Fatih;Yildiz;TUR;1191;3382;4;845.5;
15038;Martin;Poklop;CZE;1191;3382;3;1127.3;
34077;Jan;Bednarski;POL;1193;3381;3;1127.0;
24463;Olle;Grywenz;SWE;1193;3381;3;1127.0;
33859;Nicolo;Bugane;ITA;1195;3376;4;844.0;
9396;Tom;Fellbaum;GBR;1196;3374;3;1124.7;
43159;Laurin Florian;Maurer;SUI;1197;3372;3;1124.0;
21060;Jeronym;Kamenicky;CZE;1198;3371;3;1123.7;
13566;Juuso;Metsala;FIN;1199;3368;3;1122.7;
41869;Jussi;Raasakka;FIN;1200;3366;3;1122.0;
44066;Erik;Wigle;SWE;1201;3354;3;1118.0;
42364;Gonzalo;Ferrando;ESP;1202;3353;3;1117.7;
12506;Tonis;Laugesaar;EST;1203;3351;3;1117.0;
13089;Magnus;Maag;DEN;1204;3349;3;1116.3;
26777;Lavran;Thorstensen;NOR;1205;3348;4;837.0;
46518;Joel;Aristondo Magnusson;SWE;1206;3344;3;1114.7;
7457;Josh;Beech;GBR;1207;3340;3;1113.3;
37480;Sampo;Sankelo;FIN;1208;3339;3;1113.0;
15964;Philipp;Schiel;AUT;1209;3338;3;1112.7;
37724;Lukas;Becker;DEN;1209;3338;3;1112.7;
44957;Corino;Wyder;SUI;1211;3333;3;1111.0;
32478;Robin;Mennet;SUI;1212;3331;3;1110.3;
28364;Andrin;Gruendler;SUI;1213;3330;3;1110.0;
24055;Finlay;Todd;GBR;1213;3330;3;1110.0;
22678;Serhiy;Babych;UKR;1215;3329;3;1109.7;
24280;Anssi;Koirikivi;FIN;1215;3329;3;1109.7;
7381;Luis;Barreiro;POR;1217;3324;4;831.0;
41204;Mads Christian;Maarup;DEN;1217;3324;3;1108.0;
24596;Erik;Lindgren;SWE;1219;3323;3;1107.7;
14686;Mikko;Patana;FIN;1220;3320;3;1106.7;
44802;Andrii;Marchuk;UKR;1221;3319;3;1106.3;
28108;Albin;Axelsson;SWE;1222;3318;3;1106.0;
19625;Jukka;Tani;FIN;1223;3317;3;1105.7;
41815;Jonas;Carlsson;SWE;1224;3315;3;1105.0;
25008;Gustav;Jonsson;SWE;1225;3309;3;1103.0;
43253;Sergiu;Copacinschi;MDA;1225;3309;5;661.8;
11645;Eric;Kemp;CAN;1227;3307;3;1102.3;
19669;Juha-Matti;Mikkolainen;FIN;1228;3301;3;1100.3;
15216;Matthieu;Puech;FRA;1229;3295;3;1098.3;
43325;Johan Christie;Orke;NOR;1229;3295;3;1098.3;
45018;Dmitrii;Arabadji;MDA;1231;3293;4;823.3;
22424;Mattis;Holt;NOR;1232;3292;3;1097.3;
44534;Till;Kleine;GER;1233;3291;4;822.8;
37868;Lukas;Patscheider;ITA;1234;3279;3;1093.0;
37154;Juuso;Viskari;FIN;1235;3276;3;1092.0;
9595;Giacomo Schmidt;Frattari;DEN;1236;3274;3;1091.3;
46394;Johan;Wehlin;SWE;1237;3272;3;1090.7;
18881;Adam;Chloupek;CZE;1238;3271;3;1090.3;
14049;Manuel;Negrello;ITA;1239;3269;3;1089.7;
36321;Arvid;Westerberg;SWE;1240;3263;3;1087.7;
12399;Sam Choi;Lam;HKG;1241;3260;4;815.0;
44209;Mats;De Smul;BEL;1241;3260;3;1086.7;
10522;Anders;Hedberg;SWE;1243;3259;3;1086.3;
40451;Jaakko;Laine;FIN;1244;3255;3;1085.0;
33641;Vladyslav;Arbuzov;UKR;1245;3254;3;1084.7;
42296;Edvards;Zvirgzdins;LAT;1246;3253;3;1084.3;
42135;Kilian;Zapf;AUT;1247;3250;3;1083.3;
21352;Silas;Hutzli;SUI;1248;3249;3;1083.0;
32286;Lorenz;Widmer;SUI;1249;3247;3;1082.3;
11050;Tuomo;Istolahti;FIN;1250;3246;3;1082.0;
33082;Martin;Nilsson;SWE;1251;3244;3;1081.3;
41235;Erik Groenborg;Nielsen;DEN;1252;3243;3;1081.0;
28550;Mischa;Lubasch;SUI;1253;3237;3;1079.0;
11666;Mathieu;Kern Gillard;FRA;1254;3236;3;1078.7;
15164;Rob;Preston;AUS;1255;3235;3;1078.3;
44284;Adrian;Skobe;SWE;1255;3235;3;1078.3;
18901;Joel;Morgenthaler;SUI;1257;3232;3;1077.3;
28354;Michele;Bertelle;ITA;1258;3231;3;1077.0;
18882;Sindre;Roenning Huber;NOR;1259;3229;3;1076.3;
20131;Gregor;Hvala;SLO;1259;3229;3;1076.3;
43215;Onur;Demirci;TUR;1261;3228;4;807.0;
7595;Dario;Bertolini;ITA;1262;3227;3;1075.7;
17007;Mikkel;Sorensen;DEN;1262;3227;3;1075.7;
37343;Eerik;Aaltio;FIN;1262;3227;3;1075.7;
41334;Eetu;Korhonen;FIN;1265;3226;3;1075.3;
8407;Oleksandr;Choban;UKR;1266;3225;3;1075.0;
36992;Valtteri;Kankainen;FIN;1266;3225;3;1075.0;
18777;Rasmus Roerholt;Theisen;NOR;1268;3223;3;1074.3;
34215;Anton;Buschek;AUT;1268;3223;3;1074.3;
41942;Moritz;Czech;AUT;1270;3221;3;1073.7;
20111;Levente;Tugyi;HUN;1271;3218;3;1072.7;
45899;Emil;Bostroem;SWE;1272;3215;3;1071.7;
37319;Karl Emil;Lemstrom;FIN;1273;3214;3;1071.3;
44025;Anders;Horvei;NOR;1274;3207;4;801.8;
25246;Simon;Schuster;SWE;1275;3206;3;1068.7;
34107;Hando;Allmann;EST;1276;3205;3;1068.3;
22745;Eero;Markkila;FIN;1277;3202;3;1067.3;
43256;Osman;Gunay;TUR;1278;3199;3;1066.3;
19033;Joel;Borner;SUI;1279;3192;3;1064.0;
33725;Riku;Grohn;FIN;1279;3192;3;1064.0;
17460;Peter;Tusar;SLO;1281;3191;3;1063.7;
41894;Kasperi;Hamalainen;FIN;1282;3188;3;1062.7;
32943;Martin;Sogno;FRA;1283;3187;3;1062.3;
18852;Tomi;Narva;FIN;1284;3186;3;1062.0;
43213;Abdullah;Kasli;TUR;1285;3184;4;796.0;
40816;Atte;Etula;FIN;1286;3177;3;1059.0;
19482;Juno;Kim;SUI;1287;3174;3;1058.0;
40474;Eloi;Marti Romani;ESP;1288;3172;3;1057.3;
46459;Magnus;Struckmann;GER;1289;3169;3;1056.3;
9705;Zigmars;Gailis;LAT;1290;3166;3;1055.3;
22061;Rowan;Lee;GBR;1291;3163;4;790.8;
21803;Manuel;Oliveira;POR;1292;3162;3;1054.0;
37466;Emils;Lazdans;LAT;1293;3159;3;1053.0;
37682;Kelen;Klement;HUN;1294;3158;3;1052.7;
24157;Joe;Thomas;GBR;1295;3148;3;1049.3;
34145;Jan;Sztranek;POL;1296;3146;3;1048.7;
46517;Pontus;Axell;SWE;1297;3144;3;1048.0;
8149;Marek;Cahel;CZE;1298;3141;3;1047.0;
7582;Christophe;Bernard;BEL;1299;3140;3;1046.7;
10201;Sondre;Gullord;NOR;1300;3133;3;1044.3;
42226;Tamas;Felfoldi;HUN;1301;3130;3;1043.3;
41216;Cameron;Bonar;NZL;1302;3129;3;1043.0;
41726;Gustav Vinther Ostermark;Jensen;DEN;1302;3129;3;1043.0;
21778;Olav Andreas;Remmen;NOR;1304;3123;3;1041.0;
10565;Oyvind;Helgerud;NOR;1305;3119;3;1039.7;
46410;Viktor;Holmgren;SWE;1306;3117;3;1039.0;
36091;Eoghan;Whelan;IRL;1306;3117;3;1039.0;
38510;Mathias;Bjugan;NOR;1308;3115;3;1038.3;
8746;Jarrah;Day;AUS;1309;3112;3;1037.3;
43663;Sebastien;Kessler;SUI;1309;3112;3;1037.3;
32924;Isak;Fransson;CAN;1311;3109;3;1036.3;
43577;Aniol;Bisquert Pares;ESP;1312;3107;3;1035.7;
42547;Jan;Schmuki;SUI;1313;3102;3;1034.0;
41701;Carl Gustav;Jongenburger;NED;1314;3101;3;1033.7;
19214;Maikel;Rodriguez Dominguez;ESP;1315;3100;3;1033.3;
42169;Ivars;Celins;LAT;1316;3090;3;1030.0;
11777;Akos;Kisvolcsey;HUN;1317;3089;3;1029.7;
15951;Lukas;Scharnagl;AUT;1318;3088;3;1029.3;
17709;Federico;Venezian;ITA;1319;3085;3;1028.3;
34416;Thibaut;Robinson;BEL;1320;3079;3;1026.3;
9560;Jorge;Fortunato;POR;1321;3075;3;1025.0;
15171;Aaron;Prince;NZL;1322;3074;3;1024.7;
43202;Sam;Griffin;GBR;1323;3071;3;1023.7;
24043;Tatsuki;Miyamoto;JPN;1324;3059;3;1019.7;
9590;Desmond;Franssen;BEL;1325;3057;3;1019.0;
22507;Tom;Drygalski;BEL;1326;3051;3;1017.0;
16977;Attila;Szundi;HUN;1327;3046;3;1015.3;
23016;Kenichiro;Terashima;JPN;1328;3042;3;1014.0;
40931;Shin;Futamata;JPN;1329;3040;3;1013.3;
43291;Stefano;Viel;ITA;1329;3040;3;1013.3;
8610;Michael;Crone;RSA;1329;3040;3;1013.3;
15073;Brian;Poon;HKG;1332;3039;4;759.8;
15941;Jakob;Schach;GER;1333;3037;3;1012.3;
10115;Christian;Grierson;GBR;1334;3035;3;1011.7;
25985;Alar;Kume;EST;1335;3031;3;1010.3;
33843;Petar;Borisov;BUL;1336;3023;3;1007.7;
43331;Valter;Joensuu;FIN;1337;3014;3;1004.7;
37802;Kolya;Sass;GER;1338;3013;3;1004.3;
18153;Adam;Woods;CAN;1339;3009;3;1003.0;
37350;Aatu;Hirvikallio;FIN;1339;3009;3;1003.0;
24089;Lachlan;Chavasse;GBR;1341;3006;3;1002.0;
16230;Conor;Short;IRL;1341;3006;3;1002.0;
22982;Balazs;Miavecz;HUN;1343;3005;3;1001.7;
20805;Sergio;Duarte;POR;1344;3002;3;1000.7;
43089;Emils;Saulite;LAT;1345;2999;3;999.7;
43825;Hugo;Djurstedt;SWE;1346;2996;3;998.7;
21196;Lars;Widmer;SUI;1347;2984;3;994.7;
6984;Jonas;Andersson;SWE;1348;2976;3;992.0;
23829;Veaceslav;Isacov;MDA;1349;2972;4;743.0;
10537;Tero;Heikkila;FIN;1350;2969;3;989.7;
16292;Antonio;Silva;BRA;1351;2964;5;592.8;
48329;Vitor;Barreiro;POR;1351;2964;3;988.0;
44425;Damiano;Luzzi;AUS;1353;2960;3;986.7;
38863;Diego;Vieira;BRA;1354;2959;3;986.3;
11023;Eero;Inkeri;FIN;1355;2948;3;982.7;
10258;Szabolcs;Gyorgy;ROU;1356;2935;3;978.3;
22091;Noah;Howlett;GBR;1357;2934;3;978.0;
46857;Emil;Illemann Andreasen;DEN;1358;2930;3;976.7;
10870;Siu Tung;Hui;HKG;1359;2928;4;732.0;
44375;Shun;Minobe;JPN;1360;2921;3;973.7;
27668;Alessandro;De Noni;ITA;1361;2919;3;973.0;
8504;Jeremy;Colgan;USA;1362;2917;5;583.4;
11778;Andy;Kitchin;GBR;1363;2914;3;971.3;
33276;Tomoki;Koizumi;JPN;1364;2907;3;969.0;
12398;Ka Ching;Lam;HKG;1365;2897;4;724.3;
13517;Stephen;Melhuish;AUS;1366;2894;3;964.7;
21083;Chi Hang;Leung;HKG;1367;2876;4;719.0;
38437;Benjamin;Saarela;FIN;1368;2865;3;955.0;
37918;Sonosuke;Mori;JPN;1369;2861;3;953.7;
43567;Pedro Guilherme;Guedes Fortunato;BRA;1370;2859;4;714.8;
44972;Kazuki;Fujii;JPN;1371;2845;3;948.3;
40928;Tomoya;Ohta;JPN;1372;2843;3;947.7;
40610;Petter Liabakk;Eriksen;NOR;1373;2839;3;946.3;
7512;Mathias;Benjaminsen;NOR;1374;2838;3;946.0;
26049;Oliver;Egan;NZL;1375;2836;3;945.3;
38350;Joel;Schule;FIN;1376;2833;3;944.3;
47423;Miika;Irtola;FIN;1377;2830;3;943.3;
9195;Christopher;Embrey;GBR;1378;2829;3;943.0;
43226;İsmail;Uslu;TUR;1378;2829;3;943.0;
32479;Xavier;Scott;AUS;1380;2815;4;703.8;
38573;Shota;Itoga;JPN;1381;2808;3;936.0;
44262;Linus;Olhans;SWE;1382;2805;3;935.0;
40585;James;Yule;GBR;1383;2801;3;933.7;
16206;Masahiro;Shimaoka;JPN;1384;2800;3;933.3;
41646;Ferenc;Mihalyi;HUN;1385;2793;3;931.0;
33226;Yusuke;Sobue;JPN;1386;2785;3;928.3;
34597;Vinicius M;Wosch;BRA;1387;2778;3;926.0;
45939;Murat;Arslantas;TUR;1387;2778;3;926.0;
38490;Lukas;Hoeghoej;DEN;1389;2770;3;923.3;
20118;Mutsuki;Matsushita;JPN;1390;2769;3;923.0;
8320;Po Lok;Chau;HKG;1390;2769;4;692.3;
32439;Illia;Dudnik;UKR;1392;2768;3;922.7;
41686;Francesco;Magenes;ITA;1393;2766;3;922.0;
44128;Cameron;Morrison;RSA;1394;2749;3;916.3;
37980;Ryotaro;Abe;JPN;1395;2743;3;914.3;
34047;Csongor;Szikszai;ROU;1396;2738;3;912.7;
41219;Seth;Dean;NZL;1396;2738;3;912.7;
42820;Yoshito;Shimizu;JPN;1398;2725;3;908.3;
43337;Ricards;Zvagulis;LAT;1399;2722;3;907.3;
44955;Brent;Vleugels;BEL;1400;2719;3;906.3;
45502;Liam;Marsh;GBR;1401;2708;3;902.7;
46258;Leif;Foss;NOR;1402;2704;4;676.0;
14693;Ionut;Patras;ROU;1403;2686;3;895.3;
16080;Emili;Selles Segui;ESP;1403;2686;3;895.3;
28586;Augusts;Velde;LTU;1405;2681;3;893.7;
36807;Donatas;Tumaitis;LTU;1406;2667;3;889.0;
34748;Remco;Hereijgers;NED;1407;2666;3;888.7;
8319;Chi Kin;Chau;HKG;1408;2662;5;532.4;
14781;Adriaan;Pelckmans;BEL;1409;2661;3;887.0;
40549;Rudy Nick;Vencatto;BRA;1410;2654;4;663.5;
38590;Junpei;Ohno;JPN;1411;2651;3;883.7;
8458;Roman;Ciobanu;MDA;1412;2644;3;881.3;
33106;Noriyasu;Chikuchi;JPN;1413;2638;3;879.3;
